timestamp,product_id,endpoint_url,server_namespace_uri,application_name,message_type,action,node_id,session_id,channel_id,request_id,client_ip,client_application_name,user_identity,auth_type,certificate_thumbprint,security_policy_uri,security_mode,status_code,response_time_ms,bytes_in,bytes_out,audit_event_type,severity,src_asset_id,dst_asset_id,src_ip,dst_ip
2025-09-15T08:42:50,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Call,ns=4;s=LineA/Conveyor/Start,sess-31119,ch-324,11458,10.106.9.157,FactoryTalk-Linx,svc_ingest,Anonymous,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,BadNotWritable,40,434,525,AuditCall,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T08:43:45,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=3;s=PLC1/Tag2,sess-51112,ch-317,11459,10.106.9.157,Ignition-GW,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,Good,38,519,675,AuditBrowse,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T08:43:55,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,ActivateSession,,sess-74677,ch-309,11460,10.106.9.157,CustomCollector,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,37,521,467,Session/Activate,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T08:44:39,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/State,sess-93184,ch-315,11461,10.106.9.157,MES-Agent,operatorA,Anonymous,,http://opcfoundation.org/UA/SecurityPolicy#None,None,BadUserAccessDenied,123,364,477,AuditWrite,5,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T08:45:51,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,ActivateSession,,sess-84874,ch-305,11462,10.106.9.157,CustomCollector,operatorA,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,58,578,538,Session/Activate,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T08:45:53,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Stop,sess-65565,ch-320,11463,10.106.9.157,CustomCollector,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,153,368,655,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T08:46:05,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/Start,sess-10480,ch-313,11464,10.106.9.157,MES-Agent,operatorB,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,97,485,803,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T08:48:19,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=3;s=PLC1/Tag1,sess-76964,ch-311,11465,10.106.9.157,MES-Agent,operatorA,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,39,519,676,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T08:50:55,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,HEL,CreateMonitoredItems,ns=3;s=PLC1/Tag1,sess-84412,ch-312,11466,10.106.9.157,CustomCollector,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,39,338,478,AuditMonitoredItemsCreate,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T08:51:11,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,ActivateSession,,sess-58743,ch-320,11467,10.106.9.157,FactoryTalk-Linx,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,BadNodeIdUnknown,83,468,600,Session/Activate,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T08:55:00,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateSession,,sess-84297,ch-306,11468,10.106.9.157,CustomCollector,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,89,501,505,Session/UserLogin,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T08:55:37,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,HEL,Write,ns=2;s=Machine/Speed,sess-88217,ch-316,11469,10.106.9.157,MES-Agent,operatorA,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,SignAndEncrypt,Good,39,223,599,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T08:58:43,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=3;s=PLC1/Tag2,sess-41347,ch-304,11470,10.106.9.157,MES-Agent,operatorB,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,142,328,663,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:02:08,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Stop,sess-28810,ch-323,11471,10.106.9.157,Ignition-GW,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,Sign,Good,44,460,513,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:03:06,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=3;s=PLC1/Tag2,sess-22306,ch-318,11472,10.106.9.157,CustomCollector,operatorB,Anonymous,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,97,389,674,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:03:20,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateSession,,sess-25138,ch-312,11473,10.106.9.157,CustomCollector,svc_ingest,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,BadUserAccessDenied,23,433,752,Session/UserLogin,3,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:03:28,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,ACK,CreateSession,,sess-73662,ch-307,11474,10.106.9.157,MES-Agent,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,Good,25,528,473,Session/UserLogin,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:03:28,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Start,sess-85704,ch-304,11475,10.106.9.157,Ignition-GW,operatorB,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,104,457,556,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:04:05,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=2;s=Machine/Speed,sess-62885,ch-316,11476,10.106.9.157,MES-Agent,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,31,497,540,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:04:15,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateMonitoredItems,ns=3;s=PLC1/Tag1,sess-14526,ch-322,11477,10.106.9.157,FactoryTalk-Linx,anon,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,81,303,670,AuditMonitoredItemsCreate,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:04:26,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=2;s=Machine/Temperature,sess-84917,ch-312,11478,10.106.9.157,FactoryTalk-Linx,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,26,319,361,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:04:29,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=2;s=Machine/Speed,sess-64598,ch-303,11479,10.106.9.157,MES-Agent,anon,Anonymous,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,BadNotWritable,25,296,755,AuditWrite,7,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:05:14,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=4;s=LineA/Conveyor/Stop,sess-97105,ch-304,11480,10.106.9.157,CustomCollector,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#None,None,Good,50,416,388,AuditBrowse,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:05:17,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/Stop,sess-24714,ch-319,11481,10.106.9.157,FactoryTalk-Linx,svc_ingest,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,SignAndEncrypt,Good,55,342,601,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:08:02,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/Start,sess-20522,ch-301,11482,10.106.9.157,MES-Agent,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,30,279,536,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:09:00,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,OPN,Read,ns=2;s=Machine/Speed,sess-58370,ch-307,11483,10.106.9.157,MES-Agent,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,38,303,713,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:09:23,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=2;s=Machine/Speed,sess-67357,ch-304,11484,10.106.9.157,Ignition-GW,operatorB,Anonymous,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,70,339,514,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:10:32,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=2;s=Machine/Temperature,sess-20037,ch-319,11485,10.106.9.157,MES-Agent,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,28,318,647,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:10:39,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=4;s=LineA/Conveyor/Stop,sess-10123,ch-313,11486,10.106.9.157,CustomCollector,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,50,534,552,AuditBrowse,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:11:03,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Start,sess-32760,ch-321,11487,10.106.9.157,CustomCollector,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,Good,30,502,620,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:11:29,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=2;s=Machine/Speed,sess-32332,ch-311,11488,10.106.9.157,MES-Agent,operatorA,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,83,368,496,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:12:08,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=3;s=PLC1/Tag1,sess-56035,ch-312,11489,10.106.9.157,FactoryTalk-Linx,operatorB,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,BadNotWritable,38,409,810,AuditRead,5,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:13:42,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=3;s=PLC1/Tag2,sess-66336,ch-324,11490,10.106.9.157,Ignition-GW,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,SignAndEncrypt,Good,34,385,622,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:16:06,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,OPN,Write,ns=4;s=LineA/Conveyor/Stop,sess-67343,ch-302,11491,10.106.9.157,Ignition-GW,anon,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,49,366,850,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:16:20,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=2;s=Machine/Speed,sess-44965,ch-311,11492,10.106.9.157,CustomCollector,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,49,411,591,AuditBrowse,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:16:39,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=2;s=Machine/Speed,sess-50849,ch-317,11493,10.106.9.157,CustomCollector,operatorB,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,40,499,578,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:17:06,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateMonitoredItems,ns=2;s=Machine/Temperature,sess-48924,ch-314,11494,10.106.9.157,MES-Agent,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,34,419,698,AuditMonitoredItemsCreate,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:17:17,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateMonitoredItems,ns=2;s=Machine/Temperature,sess-83833,ch-319,11495,10.106.9.157,FactoryTalk-Linx,operatorA,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,82,348,643,AuditMonitoredItemsCreate,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:17:21,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,OPN,ActivateSession,,sess-15868,ch-311,11496,10.106.9.157,MES-Agent,operatorA,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,43,549,650,Session/Activate,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:17:22,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=2;s=Machine/Temperature,sess-37759,ch-309,11497,10.106.9.157,FactoryTalk-Linx,operatorA,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,44,459,572,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:17:33,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=2;s=Machine/Temperature,sess-43156,ch-313,11498,10.106.9.157,FactoryTalk-Linx,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,Good,134,459,494,AuditBrowse,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:20:37,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,CLO,Call,ns=2;s=Machine/Temperature,sess-11772,ch-305,11499,10.106.9.157,CustomCollector,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,Sign,Good,30,438,698,AuditCall,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:20:50,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateMonitoredItems,ns=2;s=Machine/Temperature,sess-57731,ch-318,11500,10.106.9.157,CustomCollector,operatorB,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,BadNodeIdUnknown,75,451,440,AuditMonitoredItemsCreate,3,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:22:22,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=3;s=PLC1/Tag2,sess-46907,ch-318,11501,10.106.9.157,FactoryTalk-Linx,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,84,610,647,AuditBrowse,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:22:33,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Browse,ns=4;s=LineA/Conveyor/Stop,sess-74424,ch-321,11502,10.106.9.157,Ignition-GW,operatorA,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,143,382,574,AuditBrowse,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:22:33,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,CLO,Call,ns=4;s=LineA/Conveyor/Start,sess-74065,ch-308,11503,10.106.9.157,Ignition-GW,operatorA,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,41,307,783,AuditCall,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:23:08,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=2;s=Machine/Temperature,sess-33357,ch-320,11504,10.106.9.157,CustomCollector,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,53,490,498,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:25:10,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=2;s=Machine/Speed,sess-92791,ch-317,11505,10.106.9.157,Ignition-GW,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,Sign,Good,82,363,495,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:25:53,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,ActivateSession,,sess-21322,ch-300,11506,10.106.9.157,Ignition-GW,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,39,406,586,Session/Activate,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:26:15,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/Stop,sess-63190,ch-316,11507,10.106.9.157,MES-Agent,operatorA,Anonymous,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,Sign,Good,46,583,783,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:26:19,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=2;s=Machine/Temperature,sess-83481,ch-318,11508,10.106.9.157,Ignition-GW,anon,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,41,330,656,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:26:34,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=2;s=Machine/Speed,sess-27814,ch-305,11509,10.106.9.157,FactoryTalk-Linx,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,22,384,540,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:26:38,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=2;s=Machine/Temperature,sess-69220,ch-316,11510,10.106.9.157,FactoryTalk-Linx,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,33,599,611,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:27:14,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,CreateMonitoredItems,ns=4;s=LineA/Conveyor/State,sess-70756,ch-323,11511,10.106.9.157,MES-Agent,operatorA,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,Good,122,426,620,AuditMonitoredItemsCreate,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:27:15,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=3;s=PLC1/Tag2,sess-15941,ch-313,11512,10.106.9.157,FactoryTalk-Linx,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,SignAndEncrypt,Good,85,422,457,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:28:05,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=3;s=PLC1/Tag2,sess-96956,ch-301,11513,10.106.9.157,Ignition-GW,operatorB,Certificate,7C:11:3F:DE:86:22:40:AF:97:6B:AA:01:3D:88:CA:51,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,None,Good,34,486,709,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:30:59,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/Stop,sess-96894,ch-323,11514,10.106.9.157,Ignition-GW,operatorB,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,SignAndEncrypt,Good,48,431,750,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:32:34,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=4;s=LineA/Conveyor/State,sess-48142,ch-319,11515,10.106.9.157,MES-Agent,operatorA,UserName,,http://opcfoundation.org/UA/SecurityPolicy#Aes128_Sha256_RsaOaep,None,Good,151,455,628,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:32:52,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Read,ns=4;s=LineA/Conveyor/State,sess-30112,ch-313,11516,10.106.9.157,Ignition-GW,anon,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#None,None,Good,177,391,661,AuditRead,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
2025-09-15T09:33:00,C3_L3_01,opc.tcp://10.155.10.161:4840,urn:auto:opcua:server,OPCServerSynth,MSG,Write,ns=3;s=PLC1/Tag1,sess-67350,ch-314,11517,10.106.9.157,CustomCollector,operatorA,Certificate,9F:2A:11:77:8B:0D:AA:29:55:DC:E1:73:6E:41:3B:9A,http://opcfoundation.org/UA/SecurityPolicy#Basic256Sha256,Sign,Good,74,417,647,AuditWrite,1,C3_L3_01,C2_L2_06,10.106.9.157,10.155.10.161
